boot_epoch,sequence_number,timestamp,vbat_mv,dps368_temp_c,source_flag
3090751706,288,2026-08-01T00:50:01.000+01:00,3821,29.02318572998047,live
3090751706,289,2026-08-01T00:50:11.000+01:00,3818,28.99908447265625,live
3090751706,290,2026-08-01T00:50:21.000+01:00,3808,28.890762329101562,live
3090751706,291,2026-08-01T00:50:31.000+01:00,3818,29.03282928466797,live
3090751706,292,2026-08-01T00:50:41.000+01:00,3821,28.997657775878906,live
3090751706,293,2026-08-01T00:50:51.000+01:00,3817,28.895301818847656,buffered
3090751706,294,2026-08-01T00:51:01.000+01:00,3813,29.025169372558594,buffered
3090751706,295,2026-08-01T00:51:11.000+01:00,3813,28.972145080566406,live
3090751706,296,2026-08-01T00:51:21.000+01:00,3808,28.844261169433594,live
3090751706,297,2026-08-01T00:51:31.000+01:00,3805,28.992279052734375,live
3090751706,298,2026-08-01T00:51:41.000+01:00,3763,28.951438903808594,live
3090751706,299,2026-08-01T00:51:51.000+01:00,3796,28.828948974609375,live
3090751706,300,2026-08-01T00:52:01.000+01:00,3815,28.957687377929688,live
3090751706,301,2026-08-01T00:52:11.000+01:00,3812,28.919967651367188,live
3090751706,302,2026-08-01T00:52:21.000+01:00,3812,28.82469940185547,live
3090751706,303,2026-08-01T00:52:31.000+01:00,3807,28.95655059814453,live
3090751706,304,2026-08-01T00:52:41.000+01:00,3791,28.935562133789062,live
3090751706,305,2026-08-01T00:52:51.000+01:00,3818,28.85504150390625,live
3090751706,306,2026-08-01T00:53:01.000+01:00,3817,28.948890686035156,live
3090751706,307,2026-08-01T00:53:11.000+01:00,3789,28.94463348388672,live
3090751706,308,2026-08-01T00:53:21.000+01:00,3791,28.831504821777344,live
3090751706,309,2026-08-01T00:53:31.000+01:00,3800,28.941802978515625,live
3090751706,310,2026-08-01T00:53:41.000+01:00,3788,28.912025451660156,live
3090751706,311,2026-08-01T00:53:51.000+01:00,3800,28.829803466796875,live
3090751706,312,2026-08-01T00:54:01.000+01:00,3815,28.912879943847656,live
3090751706,313,2026-08-01T00:54:11.000+01:00,3789,28.905517578125,buffered
3090751706,314,2026-08-01T00:54:21.000+01:00,3812,28.83349609375,buffered
3090751706,315,2026-08-01T00:54:31.000+01:00,3802,28.91118621826172,buffered
3090751706,316,2026-08-01T00:54:41.000+01:00,3776,28.898422241210938,buffered
3090751706,317,2026-08-01T00:54:51.000+01:00,3802,28.798614501953125,live
3090751706,318,2026-08-01T00:55:01.000+01:00,3807,28.87574005126953,buffered
3090751706,319,2026-08-01T00:55:11.000+01:00,3770,28.894454956054688,live
3090751706,320,2026-08-01T00:55:21.000+01:00,3799,28.823280334472656,live
3090751706,321,2026-08-01T00:55:31.000+01:00,3797,28.879417419433594,live
3090751706,322,2026-08-01T00:55:41.000+01:00,3797,28.905227661132812,live
3090751706,323,2026-08-01T00:55:51.000+01:00,3802,28.841140747070312,live
3090751706,324,2026-08-01T00:56:01.000+01:00,3800,28.87744140625,live
3090751706,325,2026-08-01T00:56:11.000+01:00,3796,28.887649536132812,live
3090751706,326,2026-08-01T00:56:21.000+01:00,3805,28.791519165039062,live
3090751706,327,2026-08-01T00:56:31.000+01:00,3797,28.83916473388672,live
3090751706,328,2026-08-01T00:56:41.000+01:00,3791,28.88878631591797,live
3090751706,329,2026-08-01T00:56:51.000+01:00,3796,28.81505584716797,live
3090751706,330,2026-08-01T00:57:01.000+01:00,3791,28.841995239257812,live
3090751706,331,2026-08-01T00:57:11.000+01:00,3807,28.883392333984375,live
3090751706,332,2026-08-01T00:57:21.000+01:00,3796,28.807968139648438,live
3090751706,333,2026-08-01T00:57:31.000+01:00,3810,28.824127197265625,live
3090751706,334,2026-08-01T00:57:41.000+01:00,3802,28.876014709472656,live
3090751706,335,2026-08-01T00:57:51.000+01:00,3812,28.817893981933594,live
3090751706,336,2026-08-01T00:58:01.000+01:00,3796,28.799461364746094,live
3090751706,337,2026-08-01T00:58:11.000+01:00,3796,28.86467742919922,live
3090751706,338,2026-08-01T00:58:21.000+01:00,3805,28.810516357421875,live
3090751706,339,2026-08-01T00:58:31.000+01:00,3791,28.77649688720703,live
3090751706,340,2026-08-01T00:58:41.000+01:00,3796,28.866661071777344,live
3090751706,341,2026-08-01T00:58:51.000+01:00,3799,28.792938232421875,live
3090751706,342,2026-08-01T00:59:01.000+01:00,3808,28.771385192871094,live
3090751706,343,2026-08-01T00:59:11.000+01:00,3807,28.857872009277344,live
3090751706,344,2026-08-01T00:59:21.000+01:00,3775,28.76457977294922,live
3090751706,345,2026-08-01T00:59:31.000+01:00,3791,28.755508422851562,live
3090751706,346,2026-08-01T00:59:41.000+01:00,3802,28.81336212158203,live
3090751706,347,2026-08-01T00:59:51.000+01:00,3773,28.748703002929688,live
3090751706,348,2026-08-01T01:00:01.000+01:00,3786,28.710426330566406,live
3090751706,349,2026-08-01T01:00:11.000+01:00,3794,28.794921875,live
3090751706,350,2026-08-01T01:00:21.000+01:00,3755,28.728012084960938,live
3090751706,351,2026-08-01T01:00:31.000+01:00,3791,28.66534423828125,live
3090751706,352,2026-08-01T01:00:41.000+01:00,3791,28.750411987304688,live
3090751706,353,2026-08-01T01:00:51.000+01:00,3768,28.69171905517578,live
