sequence_number,timestamp,pm1,pm25,pm10,co2,temperature,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,station_id,station_name,line_id,line_name,gps_lat,gps_lng
4547,2026-07-10T09:39:42.000+01:00,6.776597023010254,7.165992736816406,7.165994167327881,635.0,30.586328506469727,47.913330078125,1014.3060302734375,0.0689697265625,1.0,114.0,30256,16885,live,,,,,,
4576,2026-07-10T09:44:32.000+01:00,6.567683219909668,6.945074558258057,6.945075511932373,656.0,30.826658248901367,47.00389099121094,1014.304443359375,0.015869140625,1.0,104.0,30015,16717,live,,,,,,
4577,2026-07-10T09:44:42.000+01:00,6.90052604675293,7.2970428466796875,7.297044277191162,0.0,30.815977096557617,47.38994598388672,1014.3050537109375,0.006103515625,1.0,105.0,29895,16704,live,,,,,,
4578,2026-07-10T09:44:52.000+01:00,7.334007740020752,7.755433559417725,7.755434513092041,657.0,30.842679977416992,47.61425018310547,1014.3223266601562,0.1727294921875,1.0,104.0,30035,16720,live,,,,,,
4579,2026-07-10T09:45:02.000+01:00,7.3456549644470215,7.767749786376953,7.7677507400512695,658.0,30.848020553588867,47.38536834716797,1014.3370971679688,0.147705078125,1.0,104.0,30034,16729,live,,,,,,
4580,2026-07-10T09:45:12.000+01:00,7.297308921813965,7.716626167297363,7.71662712097168,661.0,30.88807487487793,47.1656379699707,1014.349365234375,0.1226806640625,1.0,103.0,30051,16717,live,,,,,,
4645,2026-07-10T09:56:02.000+01:00,7.942607402801514,8.399003982543945,8.399005889892578,679.0,31.253910064697266,45.76485824584961,1014.3516235351562,0.0225830078125,1.0,85.0,29091,16606,live,,,,,,
4646,2026-07-10T09:56:12.000+01:00,7.7924933433532715,8.240263938903809,8.240265846252441,680.0,31.28061294555664,45.954071044921875,1014.3517456054688,0.001220703125,1.0,87.0,29081,16607,live,,,,,,
4647,2026-07-10T09:56:22.000+01:00,7.643341064453125,8.082541465759277,8.08254337310791,686.0,31.288623809814453,45.920501708984375,1014.3545532226562,0.028076171875,1.0,88.0,29109,16617,live,,,,,,
4707,2026-07-10T10:06:22.000+01:00,6.6197333335876465,7.000115871429443,7.00011682510376,684.0,31.430150985717773,45.05073547363281,1014.3671264648438,0.125732421875,1.0,95.0,29489,16552,live,,,,,,
4708,2026-07-10T10:06:32.000+01:00,6.478551864624023,6.850821495056152,6.850822448730469,684.0,31.43549156188965,45.03700256347656,1014.3607788085938,0.0634765625,1.0,95.0,29444,16548,live,,,,,,
4709,2026-07-10T10:06:42.000+01:00,6.627500057220459,7.008328437805176,7.00832986831665,684.0,31.46753692626953,45.05226135253906,1014.36328125,0.0250244140625,1.0,95.0,29464,16552,live,,,,,,
4710,2026-07-10T10:06:52.000+01:00,7.006592273712158,7.409204483032227,7.409205436706543,684.0,31.451515197753906,45.02021789550781,1014.3734130859375,0.101318359375,1.0,95.0,29443,16557,live,,,,,,
4711,2026-07-10T10:07:02.000+01:00,7.028231620788574,7.432086944580078,7.4320878982543945,685.0,31.472877502441406,45.17891311645508,1014.369873046875,0.035400390625,1.0,96.0,29443,16552,live,,,,,,
4712,2026-07-10T10:07:12.000+01:00,6.982687950134277,7.383925914764404,7.383927345275879,686.0,31.48889923095703,45.12550735473633,1014.3707275390625,0.008544921875,1.0,96.0,29486,16563,live,,,,,,
4713,2026-07-10T10:07:22.000+01:00,7.01744270324707,7.42067813873291,7.420679092407227,686.0,31.48889923095703,45.10719299316406,1014.3685913085938,0.0213623046875,1.0,95.0,29505,16555,live,,,,,,
4755,2026-07-10T10:14:22.000+01:00,8.069244384765625,8.532918930053711,8.532919883728027,980.0,31.844053268432617,46.35995864868164,1014.3851318359375,0.1654052734375,1.0,65.0,29546,16558,live,,,,,,
4756,2026-07-10T10:14:32.000+01:00,8.025296211242676,8.486444473266602,8.486445426940918,933.0,31.865415573120117,46.19821548461914,1014.3810424804688,0.0408935546875,1.0,72.0,29539,16559,live,,,,,,
4757,2026-07-10T10:14:42.000+01:00,7.721863269805908,8.165575981140137,8.165576934814453,903.0,31.90546989440918,45.934234619140625,1014.37841796875,0.0262451171875,1.0,76.0,29534,16558,live,,,,,,
4758,2026-07-10T10:14:52.000+01:00,7.976339340209961,8.434675216674805,8.434676170349121,881.0,31.932172775268555,45.77096176147461,1014.3779907226562,0.0042724609375,1.0,79.0,29534,16552,live,,,,,,
4759,2026-07-10T10:15:02.000+01:00,7.925708293914795,8.381134033203125,8.381135940551758,859.0,31.964218139648438,45.600059509277344,1014.3643188476562,0.13671875,1.0,81.0,29515,16546,live,,,,,,
4760,2026-07-10T10:15:12.000+01:00,8.01126766204834,8.471610069274902,8.471611022949219,837.0,32.00694274902344,45.535972595214844,1014.3753662109375,0.1104736328125,1.0,82.0,29545,16546,live,,,,,,
4761,2026-07-10T10:15:22.000+01:00,7.995694160461426,8.455141067504883,8.455142974853516,818.0,32.03898620605469,45.496299743652344,1014.3750610351562,0.0030517578125,1.0,82.0,29545,16541,live,,,,,,
4762,2026-07-10T10:15:32.000+01:00,7.6629533767700195,8.103281021118164,8.10328197479248,806.0,32.04432678222656,45.375755310058594,1014.3751831054688,0.001220703125,1.0,80.0,29592,16544,live,,,,,,
