source_file,day,sequence_number,timestamp,segment_id,line_name,group,direction,location_type,station_id,station_name,pm1,pm25,pm10,co2,temperature,DPS_tem,humidity,pressure,pressure_change_pa_per_sec,nox,tvoc,voc_raw,nox_raw,source_flag,gps_lat,gps_lng
commuta_readings_today_20260710_114808.csv,2026-07-10,5181,2026-07-10T11:25:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,91.66226196289062,106.10106658935548,117.6340103149414,794.0,35.502403259277344,,39.91607666015625,1018.3829956054688,0.0506591796875,1.0,72.0,29298,16567,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5182,2026-07-10T11:25:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,88.50970458984375,102.97161865234376,114.76140594482422,1915.0,35.459678649902344,,42.043182373046875,1018.4319458007812,0.489501953125,1.0,91.0,29584,16613,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5183,2026-07-10T11:25:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,87.43424224853516,101.6487274169922,113.20510864257812,2149.0,35.416954040527344,,40.96284484863281,1018.343017578125,0.8892822265625,1.0,83.0,30040,16710,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5184,2026-07-10T11:25:52.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,85.31150817871094,99.0515365600586,110.16468811035156,2103.0,35.42229461669922,,40.22125625610352,1018.2986450195312,0.4437255859375,1.0,77.0,30140,16665,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5185,2026-07-10T11:26:02.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,83.4215316772461,96.4976043701172,106.91242980957033,1911.0,35.438316345214844,,39.777217864990234,1018.3697509765624,0.7110595703125,1.0,75.0,30149,16639,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5186,2026-07-10T11:26:12.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,81.24695587158203,94.42294311523438,105.12053680419922,1686.0,35.49439239501953,,39.658199310302734,1018.628662109375,2.589111328125,1.0,74.0,30192,16625,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5187,2026-07-10T11:26:22.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,79.94296264648438,92.45111083984376,102.4031219482422,1506.0,35.446327209472656,,39.3286018371582,1018.5672607421876,0.614013671875,1.0,73.0,30208,16629,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5188,2026-07-10T11:26:32.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,80.0198974609375,93.154541015625,103.88880920410156,1351.0,35.291446685791016,,39.2858772277832,1018.6871948242188,1.1993408203125,1.0,71.0,30263,16621,live,,
commuta_readings_today_20260710_114808.csv,2026-07-10,5189,2026-07-10T11:26:42.000+01:00,S01,Central,quieter,Stratford->Bond Street,platform,940GZZLUBND,Bond Street,79.1146240234375,91.29359436035156,100.8915557861328,1221.0,35.227359771728516,,39.1271858215332,1018.412109375,2.7508544921875,1.0,68.0,30287,16612,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4894,2026-08-07T15:31:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,3.0989573001861572,3.3259685039520264,3.387507915496826,780.0,27.851911544799805,30.932601928710938,28.53437042236328,1022.207031,0.061035156,1.0,114.0,31731,16459,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4895,2026-08-07T15:31:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,2.8953819274902344,3.120356559753418,3.194044351577759,763.0,27.753108978271484,30.93175506591797,28.48249053955078,1021.9727172851562,2.343139648,1.0,102.0,31895,16437,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4896,2026-08-07T15:31:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,2.7519454956054688,2.9726858139038086,3.0514137744903564,739.0,27.67032814025879,30.923812866210938,28.238346099853516,1021.971191,0.015258789,1.0,93.0,32039,16422,live,51.54092908439302,-0.003184187
commuta_readings_today_20260807_233732.csv,2026-08-07,4897,2026-08-07T15:31:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,2.7176454067230225,2.9401798248291016,3.023641586303711,707.0,27.60624122619629,30.927215576171875,27.97894287109375,1021.9710083007812,0.001831055,1.0,91.0,32110,16390,live,51.54092908439302,-0.003184187
commuta_readings_today_20260807_233732.csv,2026-08-07,4898,2026-08-07T15:31:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,2.3519818782806396,2.5496163368225098,2.6281888484954834,690.0,27.58487892150879,30.91388702392578,27.792781829833984,1021.9713134765624,0.003051758,1.0,84.0,32253,16376,live,51.54092908439302,-0.003184187
commuta_readings_today_20260807_233732.csv,2026-08-07,4899,2026-08-07T15:32:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,1.8902299404144287,2.051734209060669,2.1182379722595215,665.0,27.520790100097656,30.947914123535156,27.47692108154297,1021.9614868164062,0.098266602,1.0,74.0,32208,16347,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4900,2026-08-07T15:32:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,1.8331432342529297,1.9907828569412231,2.056551933288574,620.0,27.280460357666016,30.80443572998047,27.14122200012207,1021.9513549804688,0.101318359,1.0,64.0,32457,16347,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4901,2026-08-07T15:32:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,1.7424589395523071,1.8934539556503296,1.9574203491210935,597.0,27.146944046020508,30.900558471679688,26.99473571777344,1021.9514770507812,0.001220703,1.0,60.0,32387,16320,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4902,2026-08-07T15:32:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUSTD,Stratford,2.097811698913574,2.2786448001861572,2.3544552326202393,577.0,27.20035171508789,30.929763793945312,26.97642517089844,1021.953857421875,0.023803711,1.0,64.0,32308,16263,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4903,2026-08-07T15:32:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,2.2967658042907715,2.4919872283935547,2.5715157985687256,568.0,27.33119773864746,30.95103454589844,27.034408569335938,1021.962646484375,0.087890625,1.0,67.0,32226,16241,live,51.54049872359529,-0.003031447
commuta_readings_today_20260807_233732.csv,2026-08-07,4904,2026-08-07T15:32:55.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,2.248159646987915,2.4374659061431885,2.5130672454833984,568.0,27.47539520263672,30.977691650390625,27.197681427001953,1022.1029663085938,1.403198242,1.0,91.0,32122,16229,live,51.54047040241377,-0.002971731
commuta_readings_today_20260807_233732.csv,2026-08-07,4905,2026-08-07T15:33:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,2.477090597,2.685753107070923,2.7691526412963867,574.0,27.598230361938477,31.006614685058594,27.719539642333984,1021.9710083007812,1.319580078,1.0,124.0,32030,16219,live,51.54040202,-0.002675408
commuta_readings_today_20260807_233732.csv,2026-08-07,4906,2026-08-07T15:33:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,2.665102243423462,2.890303611755371,2.980914831161499,579.0,27.69436264038086,31.036949157714844,28.284122467041016,1022.1246948242188,1.536865234,1.0,145.0,31978,16240,live,51.53965646976239,-0.001615807
commuta_readings_today_20260807_233732.csv,2026-08-07,4907,2026-08-07T15:33:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,2.910280943,3.159224510192871,3.261974334716797,632.0,27.817197799682617,31.070404052734375,28.790721893310547,1022.267333984375,1.426391602,1.0,157.0,31889,16253,live,51.53879920823605,-0.001379731
commuta_readings_today_20260807_233732.csv,2026-08-07,4908,2026-08-07T15:33:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,3.9419758319854736,4.289719104766846,4.442160606384277,688.0,27.92133903503418,31.109817504882812,29.149309158325195,1022.0925903320312,1.747436523,1.0,166.0,31850,16268,live,51.53824485817616,-0.000531601
commuta_readings_today_20260807_233732.csv,2026-08-07,4909,2026-08-07T15:33:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.029849052429199,5.5044355392456055,5.7377705574035645,737.0,28.033493041992188,31.16936492919922,29.474327087402344,1022.044189453125,0.484008789,1.0,180.0,31705,16274,live,51.536695463624106,0.000960313
commuta_readings_today_20260807_233732.csv,2026-08-07,4910,2026-08-07T15:33:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.462970257,6.013052463531494,6.310023784637451,773.0,28.11894416809082,31.222679138183594,29.677270889282227,1021.9849853515624,0.592041016,1.0,176.0,31690,16287,live,51.53477126637037,0.001597002
commuta_readings_today_20260807_233732.csv,2026-08-07,4911,2026-08-07T15:34:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,7.342285156,8.140275955200195,8.613190650939941,811.0,28.26314163208008,31.281654357910156,30.13504219055176,1022.0093994140624,0.244140625,1.0,172.0,31640,16286,live,51.533254031267795,0.002540622
commuta_readings_today_20260807_233732.csv,2026-08-07,4912,2026-08-07T15:34:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,8.005390167236328,8.938259125,9.532858848571776,847.0,28.356603622436523,31.340347290039062,30.411230087280273,1022.1057739257812,0.963745117,1.0,164.0,31616,16304,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4913,2026-08-07T15:34:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,8.395587921142578,9.446534156799316,10.161419868469238,870.0,28.45006561279297,31.39733887,30.511940002441406,1022.1408081054688,0.350341797,1.0,153.0,31594,16318,live,51.53084974073618,0.004327334
commuta_readings_today_20260807_233732.csv,2026-08-07,4914,2026-08-07T15:34:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,9.472935676574709,10.760784149169922,11.69571590423584,887.0,28.57023048400879,31.461990356445312,30.705730438232425,1022.341309,2.005004883,1.0,152.0,31551,16321,live,51.52985796062245,0.004167864
commuta_readings_today_20260807_233732.csv,2026-08-07,4915,2026-08-07T15:34:45.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,9.683880805969238,11.113780975341797,12.212095260620115,892.0,28.63164710998535,31.538833618164062,30.749980926513672,1022.2415771484376,0.997314453,1.0,146.0,31525,16329,live,51.52869409429531,0.004282822
commuta_readings_today_20260807_233732.csv,2026-08-07,4916,2026-08-07T15:34:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,8.876420974731445,10.254901885986328,11.34690284729004,901.0,28.727779388427734,31.597808837890625,30.64774513244629,1022.2029418945312,0.386352539,1.0,145.0,31395,16319,live,51.52799881618542,0.004311043
commuta_readings_today_20260807_233732.csv,2026-08-07,4917,2026-08-07T15:35:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,7.279453754425049,8.429509162902832,9.349661827087402,912.0,28.79720687866211,31.648841857910156,30.97276306152344,1022.2089233398438,0.059814453,1.0,225.0,30890,16316,live,51.52736972429421,0.004859222
commuta_readings_today_20260807_233732.csv,2026-08-07,4918,2026-08-07T15:35:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.683500767,6.5815300941467285,7.3000922203063965,940.0,28.882658004760746,31.726829528808594,31.67925453186035,1022.231689453125,0.227661133,1.0,270.0,30869,16330,live,51.526293160728414,0.004910471
commuta_readings_today_20260807_233732.csv,2026-08-07,4919,2026-08-07T15:35:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,4.131438255310059,4.782308578491211,5.302226543426514,962.0,28.944076538085938,31.78154754638672,31.360342025756836,1022.2070922851562,0.24597168,1.0,207.0,31417,16389,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4920,2026-08-07T15:35:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,3.0723512172698975,3.5506739616394043,3.9301462173461914,951.0,28.946746826171875,31.844497680664062,30.041961669921875,1022.2027587890624,0.043334961,1.0,134.0,31780,16368,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4921,2026-08-07T15:35:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,2.592993736,2.991041421890259,3.3042078018188477,862.0,29.053558349609375,31.883628845214844,29.208820343017575,1022.1969604492188,0.057983398,1.0,116.0,31934,16297,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4922,2026-08-07T15:35:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,2.1289777755737305,2.448502302,2.696457862854004,805.0,29.056228637695312,31.936370849609375,28.35736656188965,1022.198974609375,0.020141602,1.0,82.0,32000,16259,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4923,2026-08-07T15:36:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,2.1270194053649902,2.440842628479004,2.681769847869873,753.0,29.10429573059082,31.975502014160156,27.97589111328125,1022.1990356445312,,1.0,65.0,31974,16189,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4924,2026-08-07T15:36:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,2.4215497970581055,2.7761504650115967,3.047071933746338,716.0,29.163042068481445,32.01831817626953,27.753108978271484,1022.202880859375,,1.0,61.0,31997,16166,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4925,2026-08-07T15:36:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,2.456610918045044,2.818614959716797,3.096313238143921,684.0,29.221790313720703,32.05574035644531,27.577631,1022.2001342773438,,1.0,61.0,32040,16151,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4926,2026-08-07T15:36:35.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.9242557287216189,2.2079951763153076,2.425745010375977,652.0,29.280536651611328,32.09175109863281,27.38384056091309,1022.220947265625,0.219726563,1.0,63.0,32032,16133,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4927,2026-08-07T15:36:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.7714593410491943,2.028048515319824,2.222698689,618.0,29.31525230407715,32.117835998535156,27.07103157043457,1022.2122802734376,0.086669922,1.0,63.0,32109,16125,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4928,2026-08-07T15:36:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.757493257522583,2.004676103591919,2.188507318496704,594.0,29.320592880249023,32.15782165527344,26.713970184326172,1022.2176513671876,0.053710938,1.0,66.0,32144,16111,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4929,2026-08-07T15:37:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.7745202779769895,2.0161290168762207,2.191720485687256,580.0,29.32593346,32.115570068359375,26.19974136352539,1022.231689453125,,1.0,62.0,32359,16123,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4930,2026-08-07T15:37:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.8523844480514529,2.0937654972076416,2.2634453773498535,563.0,29.30456924438477,32.08721923828125,25.902189254760746,1022.1749267578124,0.427246094,1.0,61.0,32206,16093,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4931,2026-08-07T15:37:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.6538580656051636,1.8597139120101929,1.999066710472107,545.0,29.36064720153809,32.11585235595703,25.587854385375977,1022.1763305664062,0.014038086,1.0,66.0,32258,16063,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4932,2026-08-07T15:37:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.5731996297836304,1.7607084512710571,1.8828191757202148,540.0,29.363317489624023,32.144203186035156,25.42763328552246,1022.1611938476562,0.151367188,1.0,73.0,32224,16034,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4933,2026-08-07T15:37:45.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.5846494436264038,1.764854907989502,1.8769539594650269,536.0,29.31792259216309,32.142791748046875,25.218585968017575,1022.1727294921876,0.115356445,1.0,76.0,32289,16031,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4934,2026-08-07T15:37:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.5968929529190063,1.7716903686523438,1.8761048316955569,530.0,29.27786636352539,32.11585235595703,25.098039627075195,1022.178955078125,0.062255859,1.0,77.0,32325,16014,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4935,2026-08-07T15:38:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.379801630973816,1.5261057615280151,1.610377550125122,521.0,29.24582290649414,32.11614227294922,24.86762809753418,1022.1624755859376,0.164794922,1.0,76.0,32352,16016,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4936,2026-08-07T15:38:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUWHM,West Ham,1.7246524095535278,1.9008408784866333,1.997773528,515.0,29.181734085083008,32.12861633300781,24.785228729248047,1022.1898193359376,0.2734375,1.0,78.0,32322,15981,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4937,2026-08-07T15:38:25.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,3.0280072689056396,3.3338429927825928,3.4996259212493896,511.0,29.20309829711914,32.121238708496094,24.756237030029297,1022.2040405273438,0.142211914,1.0,79.0,32283,15969,live,51.527732753505845,0.004501377
commuta_readings_today_20260807_233732.csv,2026-08-07,4938,2026-08-07T15:38:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,4.2299675941467285,4.655263423919678,4.8844122886657715,512.0,29.243152618408203,32.13598633,25.36659812927246,1022.2132568359376,0.092163086,1.0,88.0,32135,15952,live,51.527732753505845,0.004501377
commuta_readings_today_20260807_233732.csv,2026-08-07,4939,2026-08-07T15:38:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,4.429490566253662,4.875776290893555,5.1169047355651855,519.0,29.27786636352539,32.13683319091797,25.76333236694336,1022.2616577148438,0.484008789,1.0,127.0,31994,15990,live,51.5273704,0.004510217
commuta_readings_today_20260807_233732.csv,2026-08-07,4940,2026-08-07T15:38:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,4.633272647857666,5.105830192565918,5.365268707275391,538.0,29.293888092041016,32.16377258300781,25.944915771484375,1022.3303833007812,0.687255859,1.0,145.0,32015,16006,live,51.52609260860124,0.004881124
commuta_readings_today_20260807_233732.csv,2026-08-07,4941,2026-08-07T15:39:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,4.807659149169922,5.316364765167236,5.6086578369140625,566.0,29.37666893005371,32.17681121826172,26.15091133117676,1022.3206787109376,0.097045898,1.0,150.0,31982,16014,live,51.52441608993001,0.004774812
commuta_readings_today_20260807_233732.csv,2026-08-07,4942,2026-08-07T15:39:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.0211873054504395,5.570751667022705,5.898992538452148,577.0,29.37666893005371,32.19525146484375,26.27450942993164,1022.3490600585938,0.283813477,1.0,147.0,31962,16028,live,51.522452346263705,0.004586013
commuta_readings_today_20260807_233732.csv,2026-08-07,4943,2026-08-07T15:39:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.417701721191406,6.020467758178711,6.386958122253418,588.0,29.40871238708496,32.21991729736328,26.24094009399414,1022.3259887695312,0.230712891,1.0,137.0,31955,16013,live,51.520396909430325,0.004562207
commuta_readings_today_20260807_233732.csv,2026-08-07,4944,2026-08-07T15:39:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.315991401672363,5.918207645,6.291354179382324,597.0,29.440757751464844,32.23834228515625,26.356908798217773,1022.3234252929688,0.025634766,1.0,134.0,31938,16002,live,51.518315149474205,0.00511419
commuta_readings_today_20260807_233732.csv,2026-08-07,4945,2026-08-07T15:39:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.496084690093994,6.1221795082092285,6.512340068817139,609.0,29.494163513183594,32.25762176513672,26.419469833374023,1022.3142700195312,0.091552734,1.0,129.0,31912,16013,live,51.51653243640892,0.005742184
commuta_readings_today_20260807_233732.csv,2026-08-07,4946,2026-08-07T15:39:55.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,5.734922409057617,6.403849124908447,6.830609321594238,614.0,29.512855529785156,32.29052734,26.500343322753903,1022.2734985351562,0.407714844,1.0,126.0,31885,16001,live,51.51520761726709,0.006824325
commuta_readings_today_20260807_233732.csv,2026-08-07,4947,2026-08-07T15:40:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,7.032311916351318,7.940762519836426,8.574971199035645,619.0,29.571603775024418,32.318878173828125,26.553749084472656,1022.355469,0.819702148,1.0,128.0,31847,16005,live,51.51454994292527,0.007647827
commuta_readings_today_20260807_233732.csv,2026-08-07,4948,2026-08-07T15:40:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,in_train,,,6.726278305053711,7.707925796508789,8.456286430358887,623.0,29.59296607971191,32.348365783691406,26.63004493713379,1022.348876953125,0.065917969,1.0,130.0,31818,16000,live,51.514190098163056,0.008023456
commuta_readings_today_20260807_233732.csv,2026-08-07,4949,2026-08-07T15:40:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,6.583544731140137,7.638513088226318,8.489384651184082,632.0,29.63569068908691,32.38806152,26.77347946166992,1022.3560791015624,0.072021484,1.0,132.0,31767,15994,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4950,2026-08-07T15:40:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,5.283865451812744,6.168915271759033,6.900031566619873,640.0,29.65171241760254,32.40196228027344,26.851301193237305,1022.3303833007812,0.256958008,1.0,131.0,31810,16025,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4951,2026-08-07T15:40:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,3.5897421836853027,4.204876899719238,4.718997478485107,639.0,29.67307472229004,32.433143615722656,26.22110366821289,1022.3258056640624,0.045776367,1.0,122.0,31765,16026,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4952,2026-08-07T15:40:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.705003499984741,3.1710379123687744,3.561601161956787,639.0,29.686426162719727,32.453277587890625,25.946441650390625,1022.3211059570312,0.04699707,1.0,119.0,31922,15989,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4953,2026-08-07T15:41:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.595341444015503,3.0439579486846924,3.420542001724243,633.0,29.721141815185547,32.48786926269531,25.79537582397461,1022.325684,0.045776367,1.0,114.0,31985,15978,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4954,2026-08-07T15:41:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.262531042098999,2.6529300212860107,2.980355978012085,623.0,29.758525848388672,32.51622772216797,25.654993057250977,1022.3279418945312,,1.0,100.0,32046,15968,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4955,2026-08-07T15:41:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.4649462699890137,2.8731493949890137,3.208337783813477,611.0,29.795909881591797,32.531822204589844,25.520713806152344,1022.319824,0.05859375,1.0,83.0,32179,15985,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4956,2026-08-07T15:41:35.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.2935538291931152,2.658764123916626,2.952275514602661,589.0,29.811931610107425,32.55762481689453,25.250629425048828,1022.331787109375,0.119628906,1.0,68.0,32250,16000,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4957,2026-08-07T15:41:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.117314100265503,2.4451539516448975,2.704408645629883,573.0,29.809261322021484,32.602989196777344,24.90272331237793,1022.3336791992188,0.018920898,1.0,64.0,32238,15990,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4958,2026-08-07T15:41:54.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.0710511207580566,2.3836452960968018,2.6270716190338135,559.0,29.81727409362793,32.62226867675781,24.67841529846191,1022.3347778320312,0.010986328,1.0,71.0,32221,15959,live,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4959,2026-08-07T15:42:04.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,2.110051393508911,2.423164129257202,2.6644246578216553,547.0,29.843976974487305,32.646087646484375,24.53498077392578,1022.3411865234376,,1.0,77.0,32240,15944,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4960,2026-08-07T15:42:14.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,1.95531702041626,2.240130662918091,2.4569873809814453,535.0,29.868009567260746,32.686920166015625,24.47547149658203,1022.3658447265624,,1.0,83.0,32105,15928,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4961,2026-08-07T15:42:24.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,1.902641773223877,2.1699488162994385,2.3685972690582275,528.0,29.876020431518555,32.713287353515625,24.29846572875977,1022.3465576171876,,1.0,84.0,32290,15931,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4962,2026-08-07T15:42:34.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,1.7538789510726929,1.989308476448059,2.1586217880249023,519.0,29.77187728881836,32.72888946533203,23.94750977,1022.3499755859376,,1.0,84.0,32245,15921,buffered,,
commuta_readings_today_20260807_233732.csv,2026-08-07,4963,2026-08-07T15:42:44.000+01:00,S02,Jubilee,quieter,Stratford->Bond Street,platform,940GZZLUCGT,Canning Town,1.7052373886108398,1.9247145652770996,2.077483654022217,508.0,29.675745010375977,32.748451232910156,23.715572357177734,1022.3426513671876,0.078735352,1.0,85.0,32251,15876,live,,
